"rank","abund","site","dat","singletons","sim","source"
3,1,"429133003531","fia_small",FALSE,-99,"observed"
1,1,"441003000018","fia_small",FALSE,-99,"observed"
1,1,"441003000166","fia_small",FALSE,-99,"observed"
2,1,"441003000166","fia_small",FALSE,-99,"observed"
3,1,"441003000166","fia_small",FALSE,-99,"observed"
1,1,"441007000177","fia_small",FALSE,-99,"observed"
1,1,"441007000217","fia_small",FALSE,-99,"observed"
2,1,"441007000217","fia_small",FALSE,-99,"observed"
3,1,"441007000217","fia_small",FALSE,-99,"observed"
1,1,"441007000229","fia_small",FALSE,-99,"observed"
2,1,"441007000229","fia_small",FALSE,-99,"observed"
1,1,"441007000288","fia_small",FALSE,-99,"observed"
2,1,"441007000288","fia_small",FALSE,-99,"observed"
3,1,"441007000288","fia_small",FALSE,-99,"observed"
4,1,"441007000288","fia_small",FALSE,-99,"observed"
1,1,"441009000021","fia_small",FALSE,-99,"observed"
1,1,"451003000004","fia_small",FALSE,-99,"observed"
2,1,"451003000004","fia_small",FALSE,-99,"observed"
1,1,"451003000005","fia_small",FALSE,-99,"observed"
2,1,"451003000005","fia_small",FALSE,-99,"observed"
1,1,"451003000012","fia_small",FALSE,-99,"observed"
2,1,"451003000012","fia_small",FALSE,-99,"observed"
1,1,"451003000020","fia_small",FALSE,-99,"observed"
2,1,"451003000020","fia_small",FALSE,-99,"observed"
1,1,"451003000029","fia_small",FALSE,-99,"observed"
2,1,"451003000029","fia_small",FALSE,-99,"observed"
1,1,"451003000041","fia_small",FALSE,-99,"observed"
1,1,"451003000050","fia_small",FALSE,-99,"observed"
2,1,"451003000050","fia_small",FALSE,-99,"observed"
1,1,"451003000062","fia_small",FALSE,-99,"observed"
1,1,"451003000063","fia_small",FALSE,-99,"observed"
2,1,"451003000063","fia_small",FALSE,-99,"observed"
3,1,"451003000063","fia_small",FALSE,-99,"observed"
1,1,"451003000076","fia_small",FALSE,-99,"observed"
2,1,"451003000076","fia_small",FALSE,-99,"observed"
3,1,"451003000076","fia_small",FALSE,-99,"observed"
4,1,"451003000076","fia_small",FALSE,-99,"observed"
1,1,"451003000079","fia_small",FALSE,-99,"observed"
2,1,"451003000079","fia_small",FALSE,-99,"observed"
3,1,"451003000079","fia_small",FALSE,-99,"observed"
1,1,"451003000092","fia_small",FALSE,-99,"observed"
2,1,"451003000092","fia_small",FALSE,-99,"observed"
3,1,"451003000092","fia_small",FALSE,-99,"observed"
1,1,"451003000141","fia_small",FALSE,-99,"observed"
2,1,"451003000141","fia_small",FALSE,-99,"observed"
1,1,"451005000012","fia_small",FALSE,-99,"observed"
2,1,"451005000012","fia_small",FALSE,-99,"observed"
1,1,"451009000014","fia_small",FALSE,-99,"observed"
2,1,"451009000014","fia_small",FALSE,-99,"observed"
1,1,"451009000025","fia_small",FALSE,-99,"observed"
1,1,"451009000028","fia_small",FALSE,-99,"observed"
2,1,"451009000028","fia_small",FALSE,-99,"observed"
3,1,"451009000028","fia_small",FALSE,-99,"observed"
1,1,"451011000036","fia_small",FALSE,-99,"observed"
2,1,"451011000036","fia_small",FALSE,-99,"observed"
3,1,"451011000036","fia_small",FALSE,-99,"observed"
1,1,"451013000003","fia_small",FALSE,-99,"observed"
1,1,"451013000027","fia_small",FALSE,-99,"observed"
1,1,"451013000051","fia_small",FALSE,-99,"observed"
1,1,"451013000063","fia_small",FALSE,-99,"observed"
1,1,"451013000079","fia_small",FALSE,-99,"observed"
2,1,"451013000079","fia_small",FALSE,-99,"observed"
3,1,"451013000079","fia_small",FALSE,-99,"observed"
1,1,"451013000094","fia_small",FALSE,-99,"observed"
2,1,"451013000094","fia_small",FALSE,-99,"observed"
1,1,"451013000116","fia_small",FALSE,-99,"observed"
1,1,"451017000009","fia_small",FALSE,-99,"observed"
2,1,"451017000009","fia_small",FALSE,-99,"observed"
1,1,"451017000043","fia_small",FALSE,-99,"observed"
2,1,"451017000043","fia_small",FALSE,-99,"observed"
3,1,"451017000043","fia_small",FALSE,-99,"observed"
4,1,"451017000043","fia_small",FALSE,-99,"observed"
5,1,"451017000043","fia_small",FALSE,-99,"observed"
1,1,"451029000022","fia_small",FALSE,-99,"observed"
2,1,"451029000022","fia_small",FALSE,-99,"observed"
3,1,"451029000022","fia_small",FALSE,-99,"observed"
4,1,"451029000022","fia_small",FALSE,-99,"observed"
1,1,"451029000036","fia_small",FALSE,-99,"observed"
1,1,"451029000072","fia_small",FALSE,-99,"observed"
1,1,"451029000085","fia_small",FALSE,-99,"observed"
2,1,"451029000085","fia_small",FALSE,-99,"observed"
3,1,"451029000085","fia_small",FALSE,-99,"observed"
1,1,"451029000086","fia_small",FALSE,-99,"observed"
2,1,"451029000086","fia_small",FALSE,-99,"observed"
1,1,"451029000089","fia_small",FALSE,-99,"observed"
2,1,"451029000089","fia_small",FALSE,-99,"observed"
1,1,"451029000091","fia_small",FALSE,-99,"observed"
2,1,"451029000091","fia_small",FALSE,-99,"observed"
1,1,"451029000096","fia_small",FALSE,-99,"observed"
2,1,"451029000096","fia_small",FALSE,-99,"observed"
3,1,"451029000096","fia_small",FALSE,-99,"observed"
4,1,"451029000096","fia_small",FALSE,-99,"observed"
5,1,"451029000096","fia_small",FALSE,-99,"observed"
1,1,"451029000099","fia_small",FALSE,-99,"observed"
2,1,"451029000099","fia_small",FALSE,-99,"observed"
1,1,"451029000151","fia_small",FALSE,-99,"observed"
2,1,"451029000151","fia_small",FALSE,-99,"observed"
1,1,"451029000155","fia_small",FALSE,-99,"observed"
1,1,"451029000163","fia_small",FALSE,-99,"observed"
2,1,"451029000163","fia_small",FALSE,-99,"observed"
1,1,"451035000017","fia_small",FALSE,-99,"observed"
2,1,"451035000017","fia_small",FALSE,-99,"observed"
3,1,"451035000017","fia_small",FALSE,-99,"observed"
1,1,"451035000031","fia_small",FALSE,-99,"observed"
2,1,"451035000031","fia_small",FALSE,-99,"observed"
1,1,"451035000059","fia_small",FALSE,-99,"observed"
1,1,"451035000064","fia_small",FALSE,-99,"observed"
1,1,"451035000075","fia_small",FALSE,-99,"observed"
2,1,"451035000075","fia_small",FALSE,-99,"observed"
3,1,"451035000075","fia_small",FALSE,-99,"observed"
1,1,"451049000015","fia_small",FALSE,-99,"observed"
2,1,"451049000015","fia_small",FALSE,-99,"observed"
3,1,"451049000015","fia_small",FALSE,-99,"observed"
4,1,"451049000015","fia_small",FALSE,-99,"observed"
5,1,"451049000015","fia_small",FALSE,-99,"observed"
1,1,"451049000044","fia_small",FALSE,-99,"observed"
2,1,"451049000044","fia_small",FALSE,-99,"observed"
3,1,"451049000044","fia_small",FALSE,-99,"observed"
4,1,"451049000044","fia_small",FALSE,-99,"observed"
5,1,"451049000044","fia_small",FALSE,-99,"observed"
1,1,"451053000023","fia_small",FALSE,-99,"observed"
2,1,"451053000023","fia_small",FALSE,-99,"observed"
1,1,"451053000025","fia_small",FALSE,-99,"observed"
2,1,"451053000025","fia_small",FALSE,-99,"observed"
3,1,"451053000025","fia_small",FALSE,-99,"observed"
1,1,"451053000048","fia_small",FALSE,-99,"observed"
2,1,"451053000048","fia_small",FALSE,-99,"observed"
1,1,"451053000056","fia_small",FALSE,-99,"observed"
1,1,"451053000069","fia_small",FALSE,-99,"observed"
1,1,"451063000012","fia_small",FALSE,-99,"observed"
1,1,"451063000013","fia_small",FALSE,-99,"observed"
1,1,"451063000058","fia_small",FALSE,-99,"observed"
2,1,"451063000058","fia_small",FALSE,-99,"observed"
3,1,"451063000058","fia_small",FALSE,-99,"observed"
4,1,"451063000058","fia_small",FALSE,-99,"observed"
5,1,"451063000058","fia_small",FALSE,-99,"observed"
1,1,"451063000067","fia_small",FALSE,-99,"observed"
1,1,"451063000103","fia_small",FALSE,-99,"observed"
2,1,"451063000103","fia_small",FALSE,-99,"observed"
3,1,"451063000103","fia_small",FALSE,-99,"observed"
1,1,"451075000003","fia_small",FALSE,-99,"observed"
2,1,"451075000003","fia_small",FALSE,-99,"observed"
1,1,"451075000009","fia_small",FALSE,-99,"observed"
2,1,"451075000009","fia_small",FALSE,-99,"observed"
1,1,"451075000013","fia_small",FALSE,-99,"observed"
1,1,"451075000027","fia_small",FALSE,-99,"observed"
2,1,"451075000027","fia_small",FALSE,-99,"observed"
3,1,"451075000027","fia_small",FALSE,-99,"observed"
1,1,"451075000045","fia_small",FALSE,-99,"observed"
2,1,"451075000045","fia_small",FALSE,-99,"observed"
3,1,"451075000045","fia_small",FALSE,-99,"observed"
4,1,"451075000045","fia_small",FALSE,-99,"observed"
1,1,"451075000049","fia_small",FALSE,-99,"observed"
2,1,"451075000049","fia_small",FALSE,-99,"observed"
1,1,"451075000069","fia_small",FALSE,-99,"observed"
1,1,"451075000076","fia_small",FALSE,-99,"observed"
2,1,"451075000076","fia_small",FALSE,-99,"observed"
1,1,"451075000078","fia_small",FALSE,-99,"observed"
2,1,"451075000078","fia_small",FALSE,-99,"observed"
3,1,"451075000078","fia_small",FALSE,-99,"observed"
1,1,"451075000082","fia_small",FALSE,-99,"observed"
2,1,"451075000082","fia_small",FALSE,-99,"observed"
1,1,"451075000092","fia_small",FALSE,-99,"observed"
2,1,"451075000092","fia_small",FALSE,-99,"observed"
1,1,"451075000110","fia_small",FALSE,-99,"observed"
1,1,"451075000137","fia_small",FALSE,-99,"observed"
1,1,"451075000153","fia_small",FALSE,-99,"observed"
2,1,"451075000153","fia_small",FALSE,-99,"observed"
1,1,"452015000014","fia_small",FALSE,-99,"observed"
1,1,"452015000034","fia_small",FALSE,-99,"observed"
2,1,"452015000034","fia_small",FALSE,-99,"observed"
3,1,"452015000034","fia_small",FALSE,-99,"observed"
1,1,"452015000057","fia_small",FALSE,-99,"observed"
2,1,"452015000057","fia_small",FALSE,-99,"observed"
1,1,"452015000100","fia_small",FALSE,-99,"observed"
2,1,"452015000100","fia_small",FALSE,-99,"observed"
3,1,"452015000100","fia_small",FALSE,-99,"observed"
4,1,"452015000100","fia_small",FALSE,-99,"observed"
5,1,"452015000100","fia_small",FALSE,-99,"observed"
1,1,"452015000106","fia_small",FALSE,-99,"observed"
1,1,"452015000123","fia_small",FALSE,-99,"observed"
2,1,"452015000123","fia_small",FALSE,-99,"observed"
1,1,"452015000138","fia_small",FALSE,-99,"observed"
1,1,"452015000142","fia_small",FALSE,-99,"observed"
2,1,"452015000142","fia_small",FALSE,-99,"observed"
1,1,"452015000168","fia_small",FALSE,-99,"observed"
2,1,"452015000168","fia_small",FALSE,-99,"observed"
1,1,"452019000008","fia_small",FALSE,-99,"observed"
1,1,"452019000018","fia_small",FALSE,-99,"observed"
2,1,"452019000018","fia_small",FALSE,-99,"observed"
1,1,"452019000036","fia_small",FALSE,-99,"observed"
2,1,"452019000036","fia_small",FALSE,-99,"observed"
3,1,"452019000036","fia_small",FALSE,-99,"observed"
4,1,"452019000036","fia_small",FALSE,-99,"observed"
1,1,"452019000067","fia_small",FALSE,-99,"observed"
2,1,"452019000067","fia_small",FALSE,-99,"observed"
3,1,"452019000067","fia_small",FALSE,-99,"observed"
4,1,"452019000067","fia_small",FALSE,-99,"observed"
1,1,"452019000085","fia_small",FALSE,-99,"observed"
2,1,"452019000085","fia_small",FALSE,-99,"observed"
3,1,"452019000085","fia_small",FALSE,-99,"observed"
4,1,"452019000085","fia_small",FALSE,-99,"observed"
1,1,"452019000090","fia_small",FALSE,-99,"observed"
2,1,"452019000090","fia_small",FALSE,-99,"observed"
3,1,"452019000090","fia_small",FALSE,-99,"observed"
1,1,"452019000108","fia_small",FALSE,-99,"observed"
2,1,"452019000108","fia_small",FALSE,-99,"observed"
1,1,"452019000169","fia_small",FALSE,-99,"observed"
1,1,"452019000170","fia_small",FALSE,-99,"observed"
1,1,"452025000024","fia_small",FALSE,-99,"observed"
1,1,"452025000027","fia_small",FALSE,-99,"observed"
2,1,"452025000027","fia_small",FALSE,-99,"observed"
1,1,"452025000068","fia_small",FALSE,-99,"observed"
2,1,"452025000068","fia_small",FALSE,-99,"observed"
3,1,"452025000068","fia_small",FALSE,-99,"observed"
1,1,"452025000072","fia_small",FALSE,-99,"observed"
2,1,"452025000072","fia_small",FALSE,-99,"observed"
3,1,"452025000072","fia_small",FALSE,-99,"observed"
1,1,"452025000077","fia_small",FALSE,-99,"observed"
1,1,"452025000078","fia_small",FALSE,-99,"observed"
1,1,"452025000080","fia_small",FALSE,-99,"observed"
1,1,"452025000094","fia_small",FALSE,-99,"observed"
1,1,"452025000116","fia_small",FALSE,-99,"observed"
1,1,"452027000008","fia_small",FALSE,-99,"observed"
2,1,"452027000008","fia_small",FALSE,-99,"observed"
3,1,"452027000008","fia_small",FALSE,-99,"observed"
1,1,"452027000027","fia_small",FALSE,-99,"observed"
2,1,"452027000027","fia_small",FALSE,-99,"observed"
3,1,"452027000027","fia_small",FALSE,-99,"observed"
1,1,"452027000046","fia_small",FALSE,-99,"observed"
2,1,"452027000046","fia_small",FALSE,-99,"observed"
1,1,"452027000057","fia_small",FALSE,-99,"observed"
2,1,"452027000057","fia_small",FALSE,-99,"observed"
3,1,"452027000057","fia_small",FALSE,-99,"observed"
4,1,"452027000057","fia_small",FALSE,-99,"observed"
1,1,"452031000018","fia_small",FALSE,-99,"observed"
2,1,"452031000018","fia_small",FALSE,-99,"observed"
1,1,"452033000041","fia_small",FALSE,-99,"observed"
1,1,"452041000005","fia_small",FALSE,-99,"observed"
2,1,"452041000005","fia_small",FALSE,-99,"observed"
1,1,"452041000007","fia_small",FALSE,-99,"observed"
2,1,"452041000007","fia_small",FALSE,-99,"observed"
3,1,"452041000007","fia_small",FALSE,-99,"observed"
1,1,"452041000009","fia_small",FALSE,-99,"observed"
1,1,"452041000020","fia_small",FALSE,-99,"observed"
2,1,"452041000020","fia_small",FALSE,-99,"observed"
3,1,"452041000020","fia_small",FALSE,-99,"observed"
4,1,"452041000020","fia_small",FALSE,-99,"observed"
1,1,"452041000021","fia_small",FALSE,-99,"observed"
2,1,"452041000021","fia_small",FALSE,-99,"observed"
1,1,"452041000029","fia_small",FALSE,-99,"observed"
2,1,"452041000029","fia_small",FALSE,-99,"observed"
1,1,"452041000033","fia_small",FALSE,-99,"observed"
1,1,"452041000064","fia_small",FALSE,-99,"observed"
2,1,"452041000064","fia_small",FALSE,-99,"observed"
3,1,"452041000064","fia_small",FALSE,-99,"observed"
1,1,"452041000090","fia_small",FALSE,-99,"observed"
2,1,"452041000090","fia_small",FALSE,-99,"observed"
3,1,"452041000090","fia_small",FALSE,-99,"observed"
1,1,"452041000125","fia_small",FALSE,-99,"observed"
2,1,"452041000125","fia_small",FALSE,-99,"observed"
3,1,"452041000125","fia_small",FALSE,-99,"observed"
1,1,"452043000010","fia_small",FALSE,-99,"observed"
2,1,"452043000010","fia_small",FALSE,-99,"observed"
3,1,"452043000010","fia_small",FALSE,-99,"observed"
1,1,"452043000016","fia_small",FALSE,-99,"observed"
1,1,"452043000018","fia_small",FALSE,-99,"observed"
2,1,"452043000018","fia_small",FALSE,-99,"observed"
3,1,"452043000018","fia_small",FALSE,-99,"observed"
1,1,"452043000022","fia_small",FALSE,-99,"observed"
1,1,"452043000042","fia_small",FALSE,-99,"observed"
2,1,"452043000042","fia_small",FALSE,-99,"observed"
3,1,"452043000042","fia_small",FALSE,-99,"observed"
4,1,"452043000042","fia_small",FALSE,-99,"observed"
5,1,"452043000042","fia_small",FALSE,-99,"observed"
6,1,"452043000042","fia_small",FALSE,-99,"observed"
1,1,"452043000043","fia_small",FALSE,-99,"observed"
2,1,"452043000043","fia_small",FALSE,-99,"observed"
3,1,"452043000043","fia_small",FALSE,-99,"observed"
1,1,"452043000048","fia_small",FALSE,-99,"observed"
2,1,"452043000048","fia_small",FALSE,-99,"observed"
1,1,"452043000089","fia_small",FALSE,-99,"observed"
1,1,"452043000098","fia_small",FALSE,-99,"observed"
2,1,"452043000098","fia_small",FALSE,-99,"observed"
1,1,"452043000105","fia_small",FALSE,-99,"observed"
2,1,"452043000105","fia_small",FALSE,-99,"observed"
3,1,"452043000105","fia_small",FALSE,-99,"observed"
4,1,"452043000105","fia_small",FALSE,-99,"observed"
5,1,"452043000105","fia_small",FALSE,-99,"observed"
6,1,"452043000105","fia_small",FALSE,-99,"observed"
1,1,"452043000154","fia_small",FALSE,-99,"observed"
2,1,"452043000154","fia_small",FALSE,-99,"observed"
1,1,"452051000010","fia_small",FALSE,-99,"observed"
2,1,"452051000010","fia_small",FALSE,-99,"observed"
1,1,"452051000057","fia_small",FALSE,-99,"observed"
1,1,"452051000095","fia_small",FALSE,-99,"observed"
2,1,"452051000095","fia_small",FALSE,-99,"observed"
3,1,"452051000095","fia_small",FALSE,-99,"observed"
1,1,"452051000104","fia_small",FALSE,-99,"observed"
1,1,"452051000105","fia_small",FALSE,-99,"observed"
1,1,"452051000115","fia_small",FALSE,-99,"observed"
2,1,"452051000115","fia_small",FALSE,-99,"observed"
3,1,"452051000115","fia_small",FALSE,-99,"observed"
4,1,"452051000115","fia_small",FALSE,-99,"observed"
5,1,"452051000115","fia_small",FALSE,-99,"observed"
1,1,"452051000118","fia_small",FALSE,-99,"observed"
2,1,"452051000118","fia_small",FALSE,-99,"observed"
1,1,"452051000122","fia_small",FALSE,-99,"observed"
2,1,"452051000122","fia_small",FALSE,-99,"observed"
1,1,"452051000127","fia_small",FALSE,-99,"observed"
2,1,"452051000127","fia_small",FALSE,-99,"observed"
1,1,"452051000172","fia_small",FALSE,-99,"observed"
1,1,"452055000017","fia_small",FALSE,-99,"observed"
2,1,"452055000017","fia_small",FALSE,-99,"observed"
3,1,"452055000017","fia_small",FALSE,-99,"observed"
1,1,"452055000092","fia_small",FALSE,-99,"observed"
1,1,"452061000039","fia_small",FALSE,-99,"observed"
1,1,"452061000044","fia_small",FALSE,-99,"observed"
1,1,"452067000002","fia_small",FALSE,-99,"observed"
1,1,"452067000013","fia_small",FALSE,-99,"observed"
2,1,"452067000013","fia_small",FALSE,-99,"observed"
1,1,"452067000014","fia_small",FALSE,-99,"observed"
1,1,"452067000024","fia_small",FALSE,-99,"observed"
2,1,"452067000024","fia_small",FALSE,-99,"observed"
3,1,"452067000024","fia_small",FALSE,-99,"observed"
4,1,"452067000024","fia_small",FALSE,-99,"observed"
5,1,"452067000024","fia_small",FALSE,-99,"observed"
1,1,"452067000058","fia_small",FALSE,-99,"observed"
1,1,"452067000067","fia_small",FALSE,-99,"observed"
1,1,"452067000070","fia_small",FALSE,-99,"observed"
1,1,"452069000006","fia_small",FALSE,-99,"observed"
2,1,"452069000006","fia_small",FALSE,-99,"observed"
1,1,"452069000015","fia_small",FALSE,-99,"observed"
2,1,"452069000015","fia_small",FALSE,-99,"observed"
1,1,"452079000023","fia_small",FALSE,-99,"observed"
2,1,"452079000023","fia_small",FALSE,-99,"observed"
1,1,"452079000036","fia_small",FALSE,-99,"observed"
2,1,"452079000036","fia_small",FALSE,-99,"observed"
3,1,"452079000036","fia_small",FALSE,-99,"observed"
4,1,"452079000036","fia_small",FALSE,-99,"observed"
5,1,"452079000036","fia_small",FALSE,-99,"observed"
1,1,"452079000037","fia_small",FALSE,-99,"observed"
2,1,"452079000037","fia_small",FALSE,-99,"observed"
3,1,"452079000037","fia_small",FALSE,-99,"observed"
1,1,"452079000062","fia_small",FALSE,-99,"observed"
2,1,"452079000062","fia_small",FALSE,-99,"observed"
1,1,"452079000125","fia_small",FALSE,-99,"observed"
2,1,"452079000125","fia_small",FALSE,-99,"observed"
1,1,"452085000051","fia_small",FALSE,-99,"observed"
1,1,"452085000063","fia_small",FALSE,-99,"observed"
2,1,"452085000063","fia_small",FALSE,-99,"observed"
1,1,"452085000065","fia_small",FALSE,-99,"observed"
2,1,"452085000065","fia_small",FALSE,-99,"observed"
1,1,"452085000067","fia_small",FALSE,-99,"observed"
1,1,"452085000073","fia_small",FALSE,-99,"observed"
1,1,"452085000086","fia_small",FALSE,-99,"observed"
1,1,"452085000095","fia_small",FALSE,-99,"observed"
2,1,"452085000095","fia_small",FALSE,-99,"observed"
3,1,"452085000095","fia_small",FALSE,-99,"observed"
4,1,"452085000095","fia_small",FALSE,-99,"observed"
1,1,"452085000103","fia_small",FALSE,-99,"observed"
2,1,"452085000103","fia_small",FALSE,-99,"observed"
1,1,"452085000112","fia_small",FALSE,-99,"observed"
2,1,"452085000112","fia_small",FALSE,-99,"observed"
1,1,"452089000017","fia_small",FALSE,-99,"observed"
2,1,"452089000017","fia_small",FALSE,-99,"observed"
3,1,"452089000017","fia_small",FALSE,-99,"observed"
